id,media_type,title,date,popularity,vote_average,vote_count,original_language,genres,week
1422166,movie,The Age of Disclosure,2025-11-21,16.3043,7.9,17.0,en,Documentary,2025-11-30
1114967,movie,Good Fortune,2025-10-14,15.7219,7.1,278.0,en,Comedy; Fantasy,2025-11-30
436969,movie,The Suicide Squad,2021-07-28,14.613,7.478,9245.0,en,Action; Comedy; Adventure,2025-11-30
1396965,movie,Detective Conan: One-Eyed Flashback,2025-04-18,13.986,7.7,34.0,ja,Animation; Action; Mystery; Crime,2025-11-30
1259102,movie,Eternity,2025-11-26,13.83,6.55,10.0,en,Romance; Comedy; Fantasy,2025-11-30
16906,tv,The Beatles Anthology,1995-11-19,13.5981,8.2,86.0,en,Documentary,2025-11-30
271267,tv,The Chair Company,2025-10-12,13.4436,7.2,26.0,en,Comedy; Mystery,2025-11-30
226197,tv,The QUEEN of News,2023-11-17,12.2005,8.133,15.0,cn,Drama,2025-11-30
1253360,person,Pedro Pascal,,12.1233,,,,,2025-11-30
329,movie,Jurassic Park,1993-06-11,7.2931,7.963,17283.0,en,Adventure; Science Fiction,2025-11-30
1575796,movie,Survivor Series: WarGames,2025-11-29,4.777,7.8,5.0,en,Drama; Comedy,2025-11-30
