id,media_type,title,date,popularity,vote_average,vote_count,original_language,genres,week
271053,tv,I Love LA,2025-11-02,10.5269,5.5,10.0,en,Comedy,2025-11-10
11395,movie,The Santa Clause,1994-11-11,7.0198,6.503,2170.0,en,Fantasy; Drama; Comedy; Family,2025-11-10
1062722,movie,Frankenstein,2025-10-17,736.4639,7.87,1331.0,en,Drama; Horror; Fantasy,2025-11-16
1248226,movie,Playdate,2025-11-05,394.434,6.516,152.0,en,Action; Comedy; Family,2025-11-16
1054867,movie,One Battle After Another,2025-09-23,376.4645,7.617,1343.0,en,Action; Thriller; Crime,2025-11-16
200875,tv,IT: Welcome to Derry,2025-10-26,279.0968,7.902,364.0,en,Drama; Mystery,2025-11-16
1242898,movie,Predator: Badlands,2025-11-05,279.0902,7.339,319.0,en,Action; Science Fiction; Adventure,2025-11-16
66732,tv,Stranger Things,2016-07-15,259.7541,8.6,18986.0,en,Sci-Fi & Fantasy; Mystery; Action & Adventure,2025-11-16
1197137,movie,Black Phone 2,2025-10-15,202.5588,7.102,482.0,en,Horror; Thriller,2025-11-16
1429738,movie,Tee Yai: Born to Be Bad,2025-11-13,192.2198,7.722,9.0,th,Crime; Action; Drama,2025-11-16
71912,tv,The Witcher,2019-12-20,165.9757,7.978,6380.0,en,Sci-Fi & Fantasy; Drama; Action & Adventure,2025-11-16
225171,tv,Pluribus,2025-11-06,165.916,8.432,96.0,en,Drama; Sci-Fi & Fantasy,2025-11-16
1311031,movie,Demon Slayer: Kimetsu no Yaiba Infinity Castle,2025-07-18,159.6562,7.8,530.0,ja,Animation; Action; Fantasy; Thriller,2025-11-16
1396,tv,Breaking Bad,2008-01-20,153.4357,8.935,16522.0,en,Drama; Crime,2025-11-16
1218925,movie,Chainsaw Man - The Movie: Reze Arc,2025-09-19,139.2351,8.2,183.0,ja,Animation; Action; Romance; Fantasy,2025-11-16
7451,movie,xXx,2002-08-09,136.3825,5.963,4642.0,en,Action; Adventure; Thriller; Crime; Drama,2025-11-16
94954,tv,Hazbin Hotel,2024-01-18,131.9094,8.665,1402.0,en,Animation; Comedy; Drama; Sci-Fi & Fantasy,2025-11-16
425274,movie,Now You See Me: Now You Don't,2025-11-12,129.2544,6.906,90.0,en,Thriller; Crime; Mystery,2025-11-16
153312,tv,Tulsa King,2022-11-13,117.8273,8.3,2380.0,en,Crime; Drama; Comedy,2025-11-16
252193,tv,Last Samurai Standing,2025-11-13,116.1612,8.409,33.0,ja,Action & Adventure; Drama,2025-11-16
456,tv,The Simpsons,1989-12-17,113.5328,8.012,10436.0,en,Family; Animation; Comedy,2025-11-16
250670,tv,Maxton Hall - The World Between Us,2024-05-09,113.2725,8.353,574.0,de,Drama,2025-11-16
1242419,movie,Roofman,2025-10-08,107.5382,7.265,151.0,en,Comedy; Drama; Crime,2025-11-16
1399,tv,Game of Thrones,2011-04-17,101.8318,8.459,25776.0,en,Sci-Fi & Fantasy; Drama; Action & Adventure,2025-11-16
1117857,movie,In Your Dreams,2025-11-07,100.6091,6.953,41.0,en,Animation; Family; Comedy; Adventure; Fantasy,2025-11-16
617126,movie,The Fantastic 4: First Steps,2025-07-23,93.961,7.058,2388.0,en,Science Fiction; Adventure; Action,2025-11-16
301001,tv,Mrs Playmen,2025-11-12,78.1918,7.9,9.0,it,Drama,2025-11-16
1084242,movie,Zootopia 2,2025-11-26,75.2617,0.0,0.0,en,Animation; Family; Comedy; Adventure; Mystery,2025-11-16
274979,tv,The Crystal Cuckoo,2025-11-14,74.4464,5.5,8.0,es,Drama,2025-11-16
221079,tv,The Last Frontier,2025-10-09,74.4301,7.425,80.0,en,Crime; Drama,2025-11-16
798645,movie,The Running Man,2025-11-11,71.3656,7.159,69.0,en,Action; Thriller; Science Fiction,2025-11-16
250504,tv,The Beast in Me,2025-11-13,68.5497,7.222,18.0,en,Mystery; Drama,2025-11-16
1425122,movie,A Very Jonas Christmas Movie,2025-11-10,68.1684,7.289,19.0,en,Comedy; Music,2025-11-16
272418,tv,Robin Hood,2025-11-02,66.7495,7.818,44.0,en,Drama; Action & Adventure,2025-11-16
63926,tv,One-Punch Man,2015-10-05,64.1747,8.4,3898.0,ja,Animation; Comedy; Action & Adventure; Sci-Fi & Fantasy,2025-11-16
1419406,movie,The Shadow's Edge,2025-08-16,62.4749,7.2,45.0,zh,Action; Crime; Thriller,2025-11-16
211089,tv,Strange Tales of Tang Dynasty,2022-09-27,62.2698,8.2,33.0,zh,Mystery; Crime; Drama; Action & Adventure,2025-11-16
119051,tv,Wednesday,2022-11-23,62.1553,8.373,10048.0,en,Sci-Fi & Fantasy; Mystery; Comedy,2025-11-16
1038392,movie,The Conjuring: Last Rites,2025-09-03,58.8472,6.997,1284.0,en,Horror,2025-11-16
1234821,movie,Jurassic World Rebirth,2025-07-01,54.685,6.4,2486.0,en,Science Fiction; Adventure; Action,2025-11-16
299778,tv,Tatsuki Fujimoto 17-26,2025-11-08,54.5495,7.6,11.0,ja,Animation; Drama; Comedy; Sci-Fi & Fantasy,2025-11-16
1061474,movie,Superman,2025-07-09,53.3111,7.416,3810.0,en,Science Fiction; Adventure; Action,2025-11-16
2190,tv,South Park,1997-08-13,52.718,8.342,4738.0,en,Animation; Comedy,2025-11-16
239385,tv,The Manipulated,2025-11-05,52.546,8.8,17.0,ko,Crime; Drama,2025-11-16
1401318,movie,A Merry Little Ex-Mas,2025-11-12,52.067,6.641,46.0,en,Romance; Comedy,2025-11-16
967941,movie,Wicked: For Good,2025-11-17,50.7926,5.0,27.0,en,Romance; Fantasy; Adventure,2025-11-16
1114967,movie,Good Fortune,2025-10-14,48.8848,7.093,167.0,en,Comedy; Fantasy,2025-11-16
256721,tv,Gachiakuta,2025-07-06,47.6397,8.8,137.0,ja,Animation; Action & Adventure; Drama; Sci-Fi & Fantasy,2025-11-16
120089,tv,SPY x FAMILY,2022-04-09,47.4168,8.5,2122.0,ja,Animation; Comedy; Action & Adventure,2025-11-16
271885,tv,As You Stood By,2025-11-07,45.7032,8.1,35.0,ko,Crime; Drama; Mystery,2025-11-16
911430,movie,F1,2025-06-25,42.9677,7.8,2590.0,en,Action; Drama,2025-11-16
246386,tv,All Her Fault,2025-11-07,42.6571,8.364,22.0,en,Drama; Mystery; Crime,2025-11-16
533533,movie,TRON: Ares,2025-10-08,42.0637,6.349,397.0,en,Science Fiction; Adventure; Action,2025-11-16
402431,movie,Wicked,2024-11-20,42.0194,6.906,2535.0,en,Drama; Romance; Fantasy,2025-11-16
604079,movie,The Long Walk,2025-09-10,40.6593,6.931,757.0,en,Thriller; Horror; Science Fiction,2025-11-16
1078605,movie,Weapons,2025-08-04,38.6056,7.339,2337.0,en,Horror; Mystery,2025-11-16
1007734,movie,Nobody 2,2025-08-13,37.9875,7.069,951.0,en,Action; Thriller,2025-11-16
97951,tv,Mayor of Kingstown,2021-11-14,37.7099,7.859,540.0,en,Drama; Crime,2025-11-16
157239,tv,Alien: Earth,2025-08-12,36.5848,7.433,781.0,en,Sci-Fi & Fantasy; Drama,2025-11-16
1035259,movie,The Naked Gun,2025-07-30,35.7727,6.517,1078.0,en,Action; Comedy; Crime,2025-11-16
226637,tv,High Potential,2024-09-17,34.6933,8.0,352.0,en,Drama; Crime; Mystery,2025-11-16
157336,movie,Interstellar,2014-11-05,33.5257,8.462,38230.0,en,Adventure; Drama; Science Fiction,2025-11-16
126506,tv,Smiling Friends,2020-04-01,33.3815,8.426,297.0,en,Animation; Comedy,2025-11-16
701387,movie,Bugonia,2025-10-23,33.315,7.665,339.0,en,Science Fiction; Crime; Thriller,2025-11-16
37854,tv,One Piece,1999-10-20,32.1148,8.7,5037.0,ja,Action & Adventure; Comedy; Animation,2025-11-16
541671,movie,Ballerina,2025-06-04,31.108,7.312,1967.0,en,Action; Thriller; Crime,2025-11-16
